4, 3, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 0, 2, 1, 1, 3, -1, -1, -100
4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 0, 4, 0, 3, 4, 3, -1, -1, -100
4, 0, 2, 1, 1, 3, -1, -1, -100
0, 4, 0, 3, 4, 3, -1, -1, -100
1, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 4, 4, 2, 3, 1, 4, 2, 3, 4, 0, 2, 1, 1, 4, -1, -1, -100
0, 4, 0, 3, 4, 3, -1, -1, -100
4, 0, 2, 1, 1, 4, -1, -1, -100
0, 4, 0, 3, 4, 3, -1, -1, -100
4, 0, 2, 1, 1, 4, -1, -1, -100
0, 4, 0, 3, 4, 3, -1, -1, -100
