2, 0, 6, 17, 2, 0, 10, 13, 2, 3, 14, 12, 2, 4, 18, 12, 1, 4, 19, 12, 3, 4, 18, 12, 4, 4, 18, 12, 4, 4, 18, 12, 2, 4, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 4, 14, 13, 2, 0, 18, 9, 4, 0, 18, 5, 4, 0, -1, -1, -100
2, 1, 6, 22, 2, 0, 10, 18, 3, 0, 9, 14, 2, 0, 13, 10, 1, 0, 14, 6, 2, 0, -1, -1, -100
2, 0, 6, 17, 2, 1, 10, 18, 2, 1, 14, 19, 2, 0, 18, 15, 4, 4, 18, 15, 4, 0, 18, 11, 4, 0, 18, 7, 4, 3, 18, 6, 2, 0, -1, -1, 100
1, 1, 3, 22, 2, 0, 7, 18, 2, 0, 11, 14, 3, 0, 11, 10, 0, 0, 7, 6, 3, 4, 7, 6, 0, 0, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 0, 14, 9, 2, 0, 18, 5, 2, 0, -1, -1, 50
2, 0, 6, 17, 2, 0, 10, 13, 2, 1, 14, 13, 2, 4, 18, 13, 4, 4, 18, 13, 4, 4, 18, 13, 4, 4, 18, 13, 4, 4, 18, 13, 4, 4, 18, 13, 2, 4, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 0, 14, 9, 2, 0, 18, 5, 4, 1, 18, 6, 2, 0, -1, -1, 100
2, 0, 6, 17, 2, 0, 10, 13, 2, 0, 14, 9, 2, 0, 18, 5, 2, 0, -1, -1, 50
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 2, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 2, 4, 10, 14, 0, 4, 6, 14, 4, 0, 6, 10, 4, 4, 6, 10, 4, 4, 6, 10, 0, 3, 2, 9, 3, 0, 1, 5, 4, 1, 1, 6, 1, 0, -1, -1, -100
