2, 0, 6, 17, 2, 0, 10, 13, 2, 1, 10, 14, 1, 4, 11, 14, 2, 0, 15, 10, 2, 0, 19, 6, 3, 0, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 4, 0, 10, 9, 2, 0, 14, 5, 2, 0, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 0, 14, 9, 2, 0, 18, 5, 2, 0, -1, -1, 50
2, 0, 6, 17, 2, 0, 10, 13, 2, 1, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 3, 2, 9, 18, 2, 0, 13, 14, 2, 0, 17, 10, 2, 0, -1, -1, -100
2, 0, 6, 17, 2, 1, 10, 18, 2, 0, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 3, 4, 9, 14, 2, 0, 13, 10, 2, 4, 17, 10, 2, 0, -1, -1, -100
2, 0, 6, 17, 2, 0, 10, 13, 2, 1, 14, 13, 2, 0, 18, 9, 2, 0, -1, -1, -100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 2, 10, 18, 2, 0, 14, 18, 3, 4, 13, 18, 2, 3, 13, 17, 4, 1, 13, 18, 2, 3, 13, 17, 1, 4, 14, 17, 2, 3, 18, 16, 2, 0, -1, -1, -100
2, 0, 6, 17, 2, 1, 10, 18, 2, 0, 14, 18, 1, 4, 15, 18, 2, 3, 19, 17, 2, 0, 23, 13, 3, 0, -1, -1, -100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 3, 4, 9, 14, 2, 0, 13, 10, 2, 4, 17, 10, 1, 0, 18, 6, 2, 0, -1, -1, 100
2, 1, 6, 22, 2, 0, 10, 18, 2, 0, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 4, 4, 10, 14, 3, 4, 9, 14, 2, 0, 13, 10, 2, 4, 17, 10, 1, 0, 18, 6, 2, 0, -1, -1, 100
